country_name,country_code,year,financial_normalized_final,year_change,result
Singapore,SGP,2016,0.27999195,0.00178472,"Economy Improved"
Singapore,SGP,2017,0.28125591,0.00126396,"Economy Improved"
Singapore,SGP,2018,0.27892720,-0.00232871,"Economy Declined"
Singapore,SGP,2019,0.27392799,-0.00499921,"Economy Declined"
Singapore,SGP,2020,0.26236914,-0.01155885,"Economy Declined"
Singapore,SGP,2021,0.29280246,0.03043332,"Economy Improved"
Singapore,SGP,2022,0.27827805,-0.01452441,"Economy Declined"
Singapore,SGP,2023,0.27347869,-0.00479936,"Economy Declined"
Singapore,SGP,2024,0.28035568,0.00687699,"Economy Improved"
"Solomon Islands",SLB,2015,0.31713151,NULL,"First Year (No Previous Data)"
"Solomon Islands",SLB,2016,0.32737280,0.01024129,"Economy Improved"
"Solomon Islands",SLB,2017,0.32027392,-0.00709888,"Economy Declined"
"Solomon Islands",SLB,2018,0.31481320,-0.00546072,"Economy Declined"
"Solomon Islands",SLB,2019,0.31325638,-0.00155682,"Economy Declined"
"Solomon Islands",SLB,2020,0.30345929,-0.00979709,"Economy Declined"
"Solomon Islands",SLB,2021,0.31228848,0.00882919,"Economy Improved"
"Solomon Islands",SLB,2022,0.30734354,-0.00494494,"Economy Declined"
"Solomon Islands",SLB,2023,0.31983627,0.01249273,"Economy Improved"
"Solomon Islands",SLB,2024,0.31925799,-0.00057828,"Economy Declined"
"Sierra Leone",SLE,2015,0.29899617,NULL,"First Year (No Previous Data)"
"Sierra Leone",SLE,2016,0.32642739,0.02743122,"Economy Improved"
"Sierra Leone",SLE,2017,0.32039573,-0.00603166,"Economy Declined"
"Sierra Leone",SLE,2018,0.33001889,0.00962316,"Economy Improved"
"Sierra Leone",SLE,2019,0.32806722,-0.00195167,"Economy Declined"
"Sierra Leone",SLE,2020,0.31644088,-0.01162634,"Economy Declined"
"Sierra Leone",SLE,2021,0.32673130,0.01029042,"Economy Improved"
"Sierra Leone",SLE,2022,0.33830305,0.01157175,"Economy Improved"
"Sierra Leone",SLE,2023,0.33268361,-0.00561944,"Economy Declined"
"Sierra Leone",SLE,2024,0.31808917,-0.01459444,"Economy Declined"
"El Salvador",SLV,2015,0.34853554,NULL,"First Year (No Previous Data)"
"El Salvador",SLV,2016,0.34971642,0.00118088,"Economy Improved"
"El Salvador",SLV,2017,0.35028270,0.00056628,"Economy Improved"
"El Salvador",SLV,2018,0.35235383,0.00207113,"Economy Improved"
"El Salvador",SLV,2019,0.35532946,0.00297563,"Economy Improved"
"El Salvador",SLV,2020,0.34042294,-0.01490652,"Economy Declined"
"El Salvador",SLV,2021,0.37882710,0.03840416,"Economy Improved"
"El Salvador",SLV,2022,0.35877042,-0.02005668,"Economy Declined"
"El Salvador",SLV,2023,0.36033986,0.00156944,"Economy Improved"
"El Salvador",SLV,2024,0.36021997,-0.00011989,"Economy Declined"
"San Marino",SMR,2015,0.14523961,NULL,"First Year (No Previous Data)"
"San Marino",SMR,2016,0.14505226,-0.00018735,"Economy Declined"
"San Marino",SMR,2017,0.14491078,-0.00014148,"Economy Declined"
"San Marino",SMR,2018,0.14485343,-0.00005735,"Economy Declined"
"San Marino",SMR,2019,0.14511726,0.00026383,"Economy Improved"
"San Marino",SMR,2020,0.14534667,0.00022941,"Economy Improved"
"San Marino",SMR,2021,0.14467754,-0.00066913,"Economy Declined"
"San Marino",SMR,2022,0.14325899,-0.00141855,"Economy Declined"
"San Marino",SMR,2023,0.14302957,-0.00022942,"Economy Declined"
"San Marino",SMR,2024,0.14482284,0.00179327,"Economy Improved"
"Somalia, Fed. Rep.",SOM,2015,0.15001156,NULL,"First Year (No Previous Data)"
"Somalia, Fed. Rep.",SOM,2016,0.14207848,-0.00793308,"Economy Declined"
"Somalia, Fed. Rep.",SOM,2017,0.15991057,0.01783209,"Economy Improved"
"Somalia, Fed. Rep.",SOM,2018,0.13056048,-0.02935009,"Economy Declined"
"Somalia, Fed. Rep.",SOM,2019,0.13229512,0.00173464,"Economy Improved"
"Somalia, Fed. Rep.",SOM,2020,0.11943566,-0.01285946,"Economy Declined"
"Somalia, Fed. Rep.",SOM,2021,0.13379847,0.01436281,"Economy Improved"
"Somalia, Fed. Rep.",SOM,2022,0.13211009,-0.00168838,"Economy Declined"
"Somalia, Fed. Rep.",SOM,2023,0.13548686,0.00337677,"Economy Improved"
"Somalia, Fed. Rep.",SOM,2024,0.13532496,-0.00016190,"Economy Declined"
Serbia,SRB,2015,0.32397849,NULL,"First Year (No Previous Data)"
Serbia,SRB,2016,0.32848822,0.00450973,"Economy Improved"
Serbia,SRB,2017,0.32531429,-0.00317393,"Economy Declined"
Serbia,SRB,2018,0.33248002,0.00716573,"Economy Improved"
Serbia,SRB,2019,0.33338690,0.00090688,"Economy Improved"
Serbia,SRB,2020,0.32492465,-0.00846225,"Economy Declined"
Serbia,SRB,2021,0.34170543,0.01678078,"Economy Improved"
Serbia,SRB,2022,0.32226626,-0.01943917,"Economy Declined"
Serbia,SRB,2023,0.31701360,-0.00525266,"Economy Declined"
Serbia,SRB,2024,0.31985720,0.00284360,"Economy Improved"
"Sub-Saharan Africa (excluding high income)",SSA,2015,0.27599885,NULL,"First Year (No Previous Data)"
"Sub-Saharan Africa (excluding high income)",SSA,2016,0.27119429,-0.00480456,"Economy Declined"
"Sub-Saharan Africa (excluding high income)",SSA,2017,0.27424305,0.00304876,"Economy Improved"
"Sub-Saharan Africa (excluding high income)",SSA,2018,0.27568074,0.00143769,"Economy Improved"
"Sub-Saharan Africa (excluding high income)",SSA,2019,0.27540767,-0.00027307,"Economy Declined"
"Sub-Saharan Africa (excluding high income)",SSA,2020,0.26130478,-0.01410289,"Economy Declined"
"Sub-Saharan Africa (excluding high income)",SSA,2021,0.27771316,0.01640838,"Economy Improved"
"Sub-Saharan Africa (excluding high income)",SSA,2022,0.27670412,-0.00100904,"Economy Declined"
"Sub-Saharan Africa (excluding high income)",SSA,2023,0.27433642,-0.00236770,"Economy Declined"
"Sub-Saharan Africa (excluding high income)",SSA,2024,0.27726608,0.00292966,"Economy Improved"
"South Sudan",SSD,2015,0.18679493,NULL,"First Year (No Previous Data)"
"South Sudan",SSD,2016,0.09699794,-0.08979699,"Economy Declined"
"South Sudan",SSD,2017,0.22347056,0.12647262,"Economy Improved"
"South Sudan",SSD,2018,0.20356260,-0.01990796,"Economy Declined"
"South Sudan",SSD,2019,0.19952709,-0.00403551,"Economy Declined"
"South Sudan",SSD,2020,0.17436332,-0.02516377,"Economy Declined"
"South Sudan",SSD,2021,0.20869601,0.03433269,"Economy Improved"
"South Sudan",SSD,2022,0.26761225,0.05891624,"Economy Improved"
"South Sudan",SSD,2023,0.26509602,-0.00251623,"Economy Declined"
"South Sudan",SSD,2024,0.20005077,-0.06504525,"Economy Declined"
"Sub-Saharan Africa",SSF,2015,0.27656597,NULL,"First Year (No Previous Data)"
"Sub-Saharan Africa",SSF,2016,0.27195753,-0.00460844,"Economy Declined"
"Sub-Saharan Africa",SSF,2017,0.27491378,0.00295625,"Economy Improved"
"Sub-Saharan Africa",SSF,2018,0.27609706,0.00118328,"Economy Improved"
"Sub-Saharan Africa",SSF,2019,0.27603214,-0.00006492,"Economy Declined"
"Sub-Saharan Africa",SSF,2020,0.26232244,-0.01370970,"Economy Declined"
"Sub-Saharan Africa",SSF,2021,0.27786033,0.01553789,"Economy Improved"
"Sub-Saharan Africa",SSF,2022,0.27688915,-0.00097118,"Economy Declined"
"Sub-Saharan Africa",SSF,2023,0.27484524,-0.00204391,"Economy Declined"
"Sub-Saharan Africa",SSF,2024,0.27782116,0.00297592,"Economy Improved"
"Small states",SST,2015,0.37938097,NULL,"First Year (No Previous Data)"
"Small states",SST,2016,0.37675814,-0.00262283,"Economy Declined"
"Small states",SST,2017,0.37801201,0.00125387,"Economy Improved"
"Small states",SST,2018,0.36727963,-0.01073238,"Economy Declined"
"Small states",SST,2019,0.36186622,-0.00541341,"Economy Declined"
"Small states",SST,2020,0.34819946,-0.01366676,"Economy Declined"
"Small states",SST,2021,0.37091324,0.02271378,"Economy Improved"
"Small states",SST,2022,0.36037738,-0.01053586,"Economy Declined"
"Small states",SST,2023,0.35456110,-0.00581628,"Economy Declined"
"Small states",SST,2024,0.35698959,0.00242849,"Economy Improved"
"Sao Tome and Principe",STP,2015,0.27267050,NULL,"First Year (No Previous Data)"
"Sao Tome and Principe",STP,2016,0.28102046,0.00834996,"Economy Improved"
"Sao Tome and Principe",STP,2017,0.27844629,-0.00257417,"Economy Declined"
"Sao Tome and Principe",STP,2018,0.27823722,-0.00020907,"Economy Declined"
"Sao Tome and Principe",STP,2019,0.27281311,-0.00542411,"Economy Declined"
"Sao Tome and Principe",STP,2020,0.27342099,0.00060788,"Economy Improved"
"Sao Tome and Principe",STP,2021,0.27239811,-0.00102288,"Economy Declined"
"Sao Tome and Principe",STP,2022,0.26462297,-0.00777514,"Economy Declined"
"Sao Tome and Principe",STP,2023,0.26384287,-0.00078010,"Economy Declined"
"Sao Tome and Principe",STP,2024,0.26817337,0.00433050,"Economy Improved"
Suriname,SUR,2015,0.20977915,NULL,"First Year (No Previous Data)"
Suriname,SUR,2016,0.22892255,0.01914340,"Economy Improved"
Suriname,SUR,2017,0.23518426,0.00626171,"Economy Improved"
Suriname,SUR,2018,0.21488238,-0.02030188,"Economy Declined"
Suriname,SUR,2019,0.20313196,-0.01175042,"Economy Declined"
Suriname,SUR,2020,0.20104648,-0.00208548,"Economy Declined"
Suriname,SUR,2021,0.23345454,0.03240806,"Economy Improved"
Suriname,SUR,2022,0.23945457,0.00600003,"Economy Improved"
Suriname,SUR,2023,0.22486827,-0.01458630,"Economy Declined"
Suriname,SUR,2024,0.20482884,-0.02003943,"Economy Declined"
"Slovak Republic",SVK,2015,0.35233450,NULL,"First Year (No Previous Data)"
"Slovak Republic",SVK,2016,0.35104673,-0.00128777,"Economy Declined"
"Slovak Republic",SVK,2017,0.35699405,0.00594732,"Economy Improved"
"Slovak Republic",SVK,2018,0.36148376,0.00448971,"Economy Improved"
"Slovak Republic",SVK,2019,0.35874555,-0.00273821,"Economy Declined"
"Slovak Republic",SVK,2020,0.35224832,-0.00649723,"Economy Declined"
"Slovak Republic",SVK,2021,0.37010645,0.01785813,"Economy Improved"
"Slovak Republic",SVK,2022,0.35688114,-0.01322531,"Economy Declined"
"Slovak Republic",SVK,2023,0.35393533,-0.00294581,"Economy Declined"
"Slovak Republic",SVK,2024,0.35396487,0.00002954,"Economy Improved"
Slovenia,SVN,2015,0.34315648,NULL,"First Year (No Previous Data)"
Slovenia,SVN,2016,0.33994803,-0.00320845,"Economy Declined"
Slovenia,SVN,2017,0.34198052,0.00203249,"Economy Improved"
Slovenia,SVN,2018,0.33754293,-0.00443759,"Economy Declined"
Slovenia,SVN,2019,0.33419311,-0.00334982,"Economy Declined"
Slovenia,SVN,2020,0.31845448,-0.01573863,"Economy Declined"
Slovenia,SVN,2021,0.34315760,0.02470312,"Economy Improved"
Slovenia,SVN,2022,0.32732922,-0.01582838,"Economy Declined"
Slovenia,SVN,2023,0.32037213,-0.00695709,"Economy Declined"
Slovenia,SVN,2024,0.31966889,-0.00070324,"Economy Declined"
Sweden,SWE,2015,0.45625696,NULL,"First Year (No Previous Data)"
Sweden,SWE,2016,0.45295905,-0.00329791,"Economy Declined"
Sweden,SWE,2017,0.45706901,0.00410996,"Economy Improved"
Sweden,SWE,2018,0.45752774,0.00045873,"Economy Improved"
Sweden,SWE,2019,0.45749415,-0.00003359,"Economy Declined"
Sweden,SWE,2020,0.45683138,-0.00066277,"Economy Declined"
Sweden,SWE,2021,0.47041964,0.01358826,"Economy Improved"
Sweden,SWE,2022,0.45784951,-0.01257013,"Economy Declined"
Sweden,SWE,2023,0.44463340,-0.01321611,"Economy Declined"
Sweden,SWE,2024,0.44407935,-0.00055405,"Economy Declined"
Eswatini,SWZ,2015,0.20864608,NULL,"First Year (No Previous Data)"
Eswatini,SWZ,2016,0.21230889,0.00366281,"Economy Improved"
Eswatini,SWZ,2017,0.20960316,-0.00270573,"Economy Declined"
Eswatini,SWZ,2018,0.20060563,-0.00899753,"Economy Declined"
Eswatini,SWZ,2019,0.21280365,0.01219802,"Economy Improved"
Eswatini,SWZ,2020,0.19850402,-0.01429963,"Economy Declined"
Eswatini,SWZ,2021,0.20961828,0.01111426,"Economy Improved"
Eswatini,SWZ,2022,0.21033310,0.00071482,"Economy Improved"
Eswatini,SWZ,2023,0.21178307,0.00144997,"Economy Improved"
Eswatini,SWZ,2024,0.20511847,-0.00666460,"Economy Declined"
"Sint Maarten (Dutch part)",SXM,2015,0.12607355,NULL,"First Year (No Previous Data)"
"Sint Maarten (Dutch part)",SXM,2016,0.12806260,0.00198905,"Economy Improved"
"Sint Maarten (Dutch part)",SXM,2017,0.10838023,-0.01968237,"Economy Declined"
"Sint Maarten (Dutch part)",SXM,2018,0.10995297,0.00157274,"Economy Improved"
"Sint Maarten (Dutch part)",SXM,2019,0.15119112,0.04123815,"Economy Improved"
"Sint Maarten (Dutch part)",SXM,2020,0.09501195,-0.05617917,"Economy Declined"
"Sint Maarten (Dutch part)",SXM,2021,0.13641200,0.04140005,"Economy Improved"
"Sint Maarten (Dutch part)",SXM,2022,0.15796777,0.02155577,"Economy Improved"
"Sint Maarten (Dutch part)",SXM,2023,0.13460797,-0.02335980,"Economy Declined"
"Sint Maarten (Dutch part)",SXM,2024,0.13275769,-0.00185028,"Economy Declined"
Seychelles,SYC,2015,0.33184290,NULL,"First Year (No Previous Data)"
Seychelles,SYC,2016,0.33941731,0.00757441,"Economy Improved"
Seychelles,SYC,2017,0.33230563,-0.00711168,"Economy Declined"
Seychelles,SYC,2018,0.32865620,-0.00364943,"Economy Declined"
Seychelles,SYC,2019,0.32606917,-0.00258703,"Economy Declined"
Seychelles,SYC,2020,0.29401994,-0.03204923,"Economy Declined"
Seychelles,SYC,2021,0.31895390,0.02493396,"Economy Improved"
Seychelles,SYC,2022,0.34840436,0.02945046,"Economy Improved"
Seychelles,SYC,2023,0.32824382,-0.02016054,"Economy Declined"
Seychelles,SYC,2024,0.32410169,-0.00414213,"Economy Declined"
"Turks and Caicos Islands",TCA,2015,0.15197749,NULL,"First Year (No Previous Data)"
"Turks and Caicos Islands",TCA,2016,0.14258731,-0.00939018,"Economy Declined"
"Turks and Caicos Islands",TCA,2017,0.29833475,0.15574744,"Economy Improved"
"Turks and Caicos Islands",TCA,2018,0.14143088,-0.15690387,"Economy Declined"
"Turks and Caicos Islands",TCA,2019,0.13733714,-0.00409374,"Economy Declined"
"Turks and Caicos Islands",TCA,2020,0.04759849,-0.08973865,"Economy Declined"
"Turks and Caicos Islands",TCA,2021,0.19434893,0.14675044,"Economy Improved"
"Turks and Caicos Islands",TCA,2022,0.15840722,-0.03594171,"Economy Declined"
"Turks and Caicos Islands",TCA,2023,0.15757459,-0.00083263,"Economy Declined"
"Turks and Caicos Islands",TCA,2024,0.13886362,-0.01871097,"Economy Declined"
Chad,TCD,2015,0.27707377,NULL,"First Year (No Previous Data)"
Chad,TCD,2016,0.26188922,-0.01518455,"Economy Declined"
Chad,TCD,2017,0.26795812,0.00606890,"Economy Improved"
Chad,TCD,2018,0.28275919,0.01480107,"Economy Improved"
Chad,TCD,2019,0.28393013,0.00117094,"Economy Improved"
Chad,TCD,2020,0.26850876,-0.01542137,"Economy Declined"
Chad,TCD,2021,0.27208125,0.00357249,"Economy Improved"
Chad,TCD,2022,0.27845431,0.00637306,"Economy Improved"
Chad,TCD,2023,0.27617646,-0.00227785,"Economy Declined"
Chad,TCD,2024,0.27742707,0.00125061,"Economy Improved"
"East Asia & Pacific (IDA & IBRD countries)",TEA,2015,0.47491047,NULL,"First Year (No Previous Data)"
"East Asia & Pacific (IDA & IBRD countries)",TEA,2016,0.47796778,0.00305731,"Economy Improved"
"East Asia & Pacific (IDA & IBRD countries)",TEA,2017,0.47685370,-0.00111408,"Economy Declined"
"East Asia & Pacific (IDA & IBRD countries)",TEA,2018,0.48133853,0.00448483,"Economy Improved"
"East Asia & Pacific (IDA & IBRD countries)",TEA,2019,0.48809770,0.00675917,"Economy Improved"
"East Asia & Pacific (IDA & IBRD countries)",TEA,2020,0.50010203,0.01200433,"Economy Improved"
"East Asia & Pacific (IDA & IBRD countries)",TEA,2021,0.51041458,0.01031255,"Economy Improved"
"East Asia & Pacific (IDA & IBRD countries)",TEA,2022,0.50749890,-0.00291568,"Economy Declined"
"East Asia & Pacific (IDA & IBRD countries)",TEA,2023,0.52116288,0.01366398,"Economy Improved"
"East Asia & Pacific (IDA & IBRD countries)",TEA,2024,0.52780023,0.00663735,"Economy Improved"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2015,0.27294374,NULL,"First Year (No Previous Data)"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2016,0.27495917,0.00201543,"Economy Improved"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2017,0.28002648,0.00506731,"Economy Improved"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2018,0.27890698,-0.00111950,"Economy Declined"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2019,0.27661362,-0.00229336,"Economy Declined"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2020,0.26669549,-0.00991813,"Economy Declined"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2021,0.28671678,0.02002129,"Economy Improved"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2022,0.27033047,-0.01638631,"Economy Declined"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2023,0.27639543,0.00606496,"Economy Improved"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2024,0.27853627,0.00214084,"Economy Improved"
Togo,TGO,2015,0.31929687,NULL,"First Year (No Previous Data)"
Togo,TGO,2016,0.31862548,-0.00067139,"Economy Declined"
Togo,TGO,2017,0.31793274,-0.00069274,"Economy Declined"
Togo,TGO,2018,0.31645321,-0.00147953,"Economy Declined"
Togo,TGO,2019,0.31652044,0.00006723,"Economy Improved"
Togo,TGO,2020,0.30875764,-0.00776280,"Economy Declined"
Togo,TGO,2021,0.31373147,0.00497383,"Economy Improved"
Togo,TGO,2022,0.31546180,0.00173033,"Economy Improved"
Togo,TGO,2023,0.31543261,-0.00002919,"Economy Declined"
Togo,TGO,2024,0.31625317,0.00082056,"Economy Improved"
Thailand,THA,2015,0.53741959,NULL,"First Year (No Previous Data)"
Thailand,THA,2016,0.53589054,-0.00152905,"Economy Declined"
Thailand,THA,2017,0.53438510,-0.00150544,"Economy Declined"
Thailand,THA,2018,0.53330433,-0.00108077,"Economy Declined"
Thailand,THA,2019,0.52711608,-0.00618825,"Economy Declined"
Thailand,THA,2020,0.53049175,0.00337567,"Economy Improved"
Thailand,THA,2021,0.55692461,0.02643286,"Economy Improved"
Thailand,THA,2022,0.55284680,-0.00407781,"Economy Declined"
Thailand,THA,2023,0.53918287,-0.01366393,"Economy Declined"
Thailand,THA,2024,0.53414621,-0.00503666,"Economy Declined"
Tajikistan,TJK,2015,0.13974250,NULL,"First Year (No Previous Data)"
Tajikistan,TJK,2016,0.14177781,0.00203531,"Economy Improved"
Tajikistan,TJK,2017,0.14224038,0.00046257,"Economy Improved"
Tajikistan,TJK,2018,0.14339681,0.00115643,"Economy Improved"
Tajikistan,TJK,2019,0.14293424,-0.00046257,"Economy Declined"
Tajikistan,TJK,2020,0.13599568,-0.00693856,"Economy Declined"
Tajikistan,TJK,2021,0.14755994,0.01156426,"Economy Improved"
Tajikistan,TJK,2022,0.14432195,-0.00323799,"Economy Declined"
Tajikistan,TJK,2023,0.14501580,0.00069385,"Economy Improved"
Tajikistan,TJK,2024,0.14524709,0.00023129,"Economy Improved"
Turkmenistan,TKM,2015,0.14085267,NULL,"First Year (No Previous Data)"
Turkmenistan,TKM,2016,0.14015882,-0.00069385,"Economy Declined"
Turkmenistan,TKM,2017,0.14085267,0.00069385,"Economy Improved"
Turkmenistan,TKM,2018,0.14015882,-0.00069385,"Economy Declined"
Turkmenistan,TKM,2019,0.14039010,0.00023128,"Economy Improved"
Turkmenistan,TKM,2020,0.13946496,-0.00092514,"Economy Declined"
Turkmenistan,TKM,2021,0.14015882,0.00069386,"Economy Improved"
Turkmenistan,TKM,2022,0.14015882,0.00000000,"No Change"
Turkmenistan,TKM,2023,0.14039010,0.00023128,"Economy Improved"
Turkmenistan,TKM,2024,0.14039010,0.00000000,"No Change"
"Latin America & the Caribbean (IDA & IBRD countries)",TLA,2015,0.33431347,NULL,"First Year (No Previous Data)"
"Latin America & the Caribbean (IDA & IBRD countries)",TLA,2016,0.33170747,-0.00260600,"Economy Declined"
"Latin America & the Caribbean (IDA & IBRD countries)",TLA,2017,0.33703963,0.00533216,"Economy Improved"
"Latin America & the Caribbean (IDA & IBRD countries)",TLA,2018,0.34281197,0.00577234,"Economy Improved"
"Latin America & the Caribbean (IDA & IBRD countries)",TLA,2019,0.33801189,-0.00480008,"Economy Declined"
"Latin America & the Caribbean (IDA & IBRD countries)",TLA,2020,0.32729092,-0.01072097,"Economy Declined"
"Latin America & the Caribbean (IDA & IBRD countries)",TLA,2021,0.35402457,0.02673365,"Economy Improved"
"Latin America & the Caribbean (IDA & IBRD countries)",TLA,2022,0.34445532,-0.00956925,"Economy Declined"
"Latin America & the Caribbean (IDA & IBRD countries)",TLA,2023,0.34170434,-0.00275098,"Economy Declined"
"Latin America & the Caribbean (IDA & IBRD countries)",TLA,2024,0.34388782,0.00218348,"Economy Improved"
Timor-Leste,TLS,2015,0.34157446,NULL,"First Year (No Previous Data)"
Timor-Leste,TLS,2016,0.33308034,-0.00849412,"Economy Declined"
Timor-Leste,TLS,2017,0.32367467,-0.00940567,"Economy Declined"
Timor-Leste,TLS,2018,0.32692399,0.00324932,"Economy Improved"
Timor-Leste,TLS,2019,0.38662658,0.05970259,"Economy Improved"
Timor-Leste,TLS,2020,0.36724536,-0.01938122,"Economy Declined"
Timor-Leste,TLS,2021,0.38291741,0.01567205,"Economy Improved"
Timor-Leste,TLS,2022,0.29244037,-0.09047704,"Economy Declined"
Timor-Leste,TLS,2023,0.26504485,-0.02739552,"Economy Declined"
Timor-Leste,TLS,2024,0.33705277,0.07200792,"Economy Improved"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2015,0.31866439,NULL,"First Year (No Previous Data)"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2016,0.33291720,0.01425281,"Economy Improved"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2017,0.31555636,-0.01736084,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2018,0.30698130,-0.00857506,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2019,0.30589863,-0.00108267,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2020,0.30206770,-0.00383093,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2021,0.31678366,0.01471596,"Economy Improved"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2022,0.31298028,-0.00380338,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2023,0.30981333,-0.00316695,"Economy Declined"
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2024,0.30180230,-0.00801103,"Economy Declined"
Tonga,TON,2015,0.24335926,NULL,"First Year (No Previous Data)"
Tonga,TON,2016,0.24439145,0.00103219,"Economy Improved"
Tonga,TON,2017,0.24651850,0.00212705,"Economy Improved"
Tonga,TON,2018,0.24948679,0.00296829,"Economy Improved"
Tonga,TON,2019,0.25004297,0.00055618,"Economy Improved"
Tonga,TON,2020,0.24251229,-0.00753068,"Economy Declined"
Tonga,TON,2021,0.24088777,-0.00162452,"Economy Declined"
Tonga,TON,2022,0.24637020,0.00548243,"Economy Improved"
Tonga,TON,2023,0.24587782,-0.00049238,"Economy Declined"
Tonga,TON,2024,0.24677362,0.00089580,"Economy Improved"
"South Asia (IDA & IBRD)",TSA,2015,0.28709337,NULL,"First Year (No Previous Data)"
"South Asia (IDA & IBRD)",TSA,2016,0.28784803,0.00075466,"Economy Improved"
"South Asia (IDA & IBRD)",TSA,2017,0.28521426,-0.00263377,"Economy Declined"
"South Asia (IDA & IBRD)",TSA,2018,0.28462196,-0.00059230,"Economy Declined"
"South Asia (IDA & IBRD)",TSA,2019,0.27918770,-0.00543426,"Economy Declined"
"South Asia (IDA & IBRD)",TSA,2020,0.25741081,-0.02177689,"Economy Declined"
"South Asia (IDA & IBRD)",TSA,2021,0.29046818,0.03305737,"Economy Improved"
"South Asia (IDA & IBRD)",TSA,2022,0.28479200,-0.00567618,"Economy Declined"
"South Asia (IDA & IBRD)",TSA,2023,0.28835901,0.00356701,"Economy Improved"
"South Asia (IDA & IBRD)",TSA,2024,0.28410279,-0.00425622,"Economy Declined"
"Sub-Saharan Africa (IDA & IBRD countries)",TSS,2015,0.27656597,NULL,"First Year (No Previous Data)"
"Sub-Saharan Africa (IDA & IBRD countries)",TSS,2016,0.27195753,-0.00460844,"Economy Declined"
"Sub-Saharan Africa (IDA & IBRD countries)",TSS,2017,0.27491378,0.00295625,"Economy Improved"
"Sub-Saharan Africa (IDA & IBRD countries)",TSS,2018,0.27609706,0.00118328,"Economy Improved"
"Sub-Saharan Africa (IDA & IBRD countries)",TSS,2019,0.27603214,-0.00006492,"Economy Declined"
"Sub-Saharan Africa (IDA & IBRD countries)",TSS,2020,0.26232244,-0.01370970,"Economy Declined"
"Sub-Saharan Africa (IDA & IBRD countries)",TSS,2021,0.27786033,0.01553789,"Economy Improved"
"Sub-Saharan Africa (IDA & IBRD countries)",TSS,2022,0.27688915,-0.00097118,"Economy Declined"
"Sub-Saharan Africa (IDA & IBRD countries)",TSS,2023,0.27484524,-0.00204391,"Economy Declined"
"Sub-Saharan Africa (IDA & IBRD countries)",TSS,2024,0.27782116,0.00297592,"Economy Improved"
"Trinidad and Tobago",TTO,2015,0.34491797,NULL,"First Year (No Previous Data)"
"Trinidad and Tobago",TTO,2016,0.34597680,0.00105883,"Economy Improved"
"Trinidad and Tobago",TTO,2017,0.36375740,0.01778060,"Economy Improved"
"Trinidad and Tobago",TTO,2018,0.36703252,0.00327512,"Economy Improved"
"Trinidad and Tobago",TTO,2019,0.36914684,0.00211432,"Economy Improved"
"Trinidad and Tobago",TTO,2020,0.35807700,-0.01106984,"Economy Declined"
"Trinidad and Tobago",TTO,2021,0.38889988,0.03082288,"Economy Improved"
"Trinidad and Tobago",TTO,2022,0.38497465,-0.00392523,"Economy Declined"
"Trinidad and Tobago",TTO,2023,0.36196742,-0.02300723,"Economy Declined"
"Trinidad and Tobago",TTO,2024,0.38890511,0.02693769,"Economy Improved"
Tunisia,TUN,2015,0.35176888,NULL,"First Year (No Previous Data)"
Tunisia,TUN,2016,0.35539610,0.00362722,"Economy Improved"
Tunisia,TUN,2017,0.36088690,0.00549080,"Economy Improved"
Tunisia,TUN,2018,0.35922314,-0.00166376,"Economy Declined"
Tunisia,TUN,2019,0.35104188,-0.00818126,"Economy Declined"
Tunisia,TUN,2020,0.33888808,-0.01215380,"Economy Declined"
Tunisia,TUN,2021,0.36638032,0.02749224,"Economy Improved"
Tunisia,TUN,2022,0.36267014,-0.00371018,"Economy Declined"
Tunisia,TUN,2023,0.35171834,-0.01095180,"Economy Declined"
Tunisia,TUN,2024,0.35285166,0.00113332,"Economy Improved"
Turkiye,TUR,2015,0.37052716,NULL,"First Year (No Previous Data)"
Turkiye,TUR,2016,0.36879480,-0.00173236,"Economy Declined"
Turkiye,TUR,2017,0.37906732,0.01027252,"Economy Improved"
