country_name,country_code,year,financial_normalized_final,indicator_status
"Europe & Central Asia",ECS,2018,0.39482804,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"Europe & Central Asia",ECS,2019,0.39278572,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Europe & Central Asia",ECS,2020,0.38862381,"Private Credit: Weak | Private Credit: Weak | GDP: Weak Economy | Inflation: Price Stable"
"Europe & Central Asia",ECS,2021,0.40861405,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Europe & Central Asia",ECS,2022,0.39330642,"Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable"
"Europe & Central Asia",ECS,2023,0.38145150,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
"Europe & Central Asia",ECS,2024,0.38137886,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
"Europe & Central Asia (excluding high income)",ECA,2015,0.34993340,"GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable | Private Credit: Weak"
"Europe & Central Asia (excluding high income)",ECA,2016,0.35050305,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
"Europe & Central Asia (excluding high income)",ECA,2017,0.35514763,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Europe & Central Asia (excluding high income)",ECA,2018,0.34571699,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
"Europe & Central Asia (excluding high income)",ECA,2019,0.33990601,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Europe & Central Asia (excluding high income)",ECA,2020,0.34414597,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
"Europe & Central Asia (excluding high income)",ECA,2021,0.35797510,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Europe & Central Asia (excluding high income)",ECA,2022,0.32844045,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"Europe & Central Asia (excluding high income)",ECA,2023,0.33170526,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Europe & Central Asia (excluding high income)",ECA,2024,0.33050026,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2015,0.27294374,"Inflation: Price Stable | GDP: Growing Economy"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2016,0.27495917,"GDP: Growing Economy | Inflation: Price Stable"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2017,0.28002648,"Inflation: Price Stable | GDP: Growing Economy"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2018,0.27890698,"GDP: Growing Economy | Inflation: Price Stable"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2019,0.27661362,"Inflation: Price Stable | GDP: Growing Economy"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2020,0.26669549,"GDP: Growing Economy | Inflation: Price Stable"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2021,0.28671678,"Inflation: Price Stable | GDP: Growing Economy"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2022,0.27033047,"GDP: Growing Economy | Inflation: Price Stable"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2023,0.27639543,"Inflation: Price Stable | GDP: Growing Economy"
"Europe & Central Asia (IDA & IBRD countries)",TEC,2024,0.27853627,"GDP: Growing Economy | Inflation: Price Stable"
"European Union",EUU,2015,0.39740045,"Inflation: Price Stable | Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak"
"European Union",EUU,2016,0.39512754,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"European Union",EUU,2017,0.39501357,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"European Union",EUU,2018,0.39128393,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"European Union",EUU,2019,0.38960942,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
"European Union",EUU,2020,0.38393140,"Private Credit: Weak | Private Credit: Weak | GDP: Weak Economy | Inflation: Price Stable"
"European Union",EUU,2021,0.40466337,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"European Union",EUU,2022,0.38954534,"GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable | Private Credit: Weak"
"European Union",EUU,2023,0.37566101,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
"European Union",EUU,2024,0.37447906,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"Faroe Islands",FRO,2015,0.12803947,"GDP: Growing Economy"
"Faroe Islands",FRO,2016,0.12903400,"GDP: Growing Economy"
"Faroe Islands",FRO,2017,0.13393724,"GDP: Growing Economy"
"Faroe Islands",FRO,2018,0.13220261,"GDP: Growing Economy"
"Faroe Islands",FRO,2019,0.13631948,"GDP: Growing Economy"
"Faroe Islands",FRO,2020,0.12202606,"GDP: Growing Economy"
"Faroe Islands",FRO,2021,0.13754529,"GDP: Growing Economy"
"Faroe Islands",FRO,2022,0.13474674,"GDP: Growing Economy"
"Faroe Islands",FRO,2023,0.13312775,"GDP: Growing Economy"
"Faroe Islands",FRO,2024,0.12776193,"GDP: Growing Economy"
Fiji,FJI,2015,0.44127739,"GDP: Growing Economy | Private Credit: Weak | Interest Rate: High Cost | Private Credit: Weak | Inflation: Price Stable"
Fiji,FJI,2016,0.44360002,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Fiji,FJI,2017,0.45202081,"Private Credit: Weak | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable | GDP: Growing Economy"
Fiji,FJI,2018,0.45719593,"GDP: Growing Economy | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable"
Fiji,FJI,2019,0.46127881,"Inflation: Price Stable | Interest Rate: High Cost | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Fiji,FJI,2020,0.45584140,"Private Credit: Average | Private Credit: Average | Interest Rate: High Cost | Inflation: Price Stable | GDP: Weak Economy"
Fiji,FJI,2021,0.50067624,"GDP: Weak Economy | Interest Rate: High Cost | Private Credit: Average | Private Credit: Average | Inflation: Price Stable"
Fiji,FJI,2022,0.53324612,"Private Credit: Average | Interest Rate: Normal Cost | Inflation: Price Stable | GDP: Growing Economy | Private Credit: Average"
Fiji,FJI,2023,0.50258113,"Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Fiji,FJI,2024,0.49479350,"GDP: Growing Economy | Inflation: Price Stable"
Finland,FIN,2015,0.40145421,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Finland,FIN,2016,0.40579760,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Finland,FIN,2017,0.40628097,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Finland,FIN,2018,0.40247135,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Finland,FIN,2019,0.40432852,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Finland,FIN,2020,0.40392002,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Finland,FIN,2021,0.41289841,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Finland,FIN,2022,0.40102574,"Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable"
Finland,FIN,2023,0.39330153,"Inflation: Price Stable | GDP: Growing Economy | Private Credit: Weak | Private Credit: Weak"
Finland,FIN,2024,0.39649071,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy"
"Fragile and conflict affected situations",FCS,2015,0.27048456,"GDP: Growing Economy | Inflation: Price Stable"
"Fragile and conflict affected situations",FCS,2016,0.27098341,"Inflation: Price Stable | GDP: Growing Economy"
"Fragile and conflict affected situations",FCS,2017,0.27252454,"GDP: Growing Economy | Inflation: Price Stable"
"Fragile and conflict affected situations",FCS,2018,0.27335725,"Inflation: Price Stable | GDP: Growing Economy"
"Fragile and conflict affected situations",FCS,2019,0.27207586,"GDP: Growing Economy | Inflation: Price Stable"
"Fragile and conflict affected situations",FCS,2020,0.25286902,"Inflation: Price Stable | GDP: Weak Economy"
"Fragile and conflict affected situations",FCS,2021,0.27302591,"GDP: Growing Economy | Inflation: Price Stable"
"Fragile and conflict affected situations",FCS,2022,0.27127256,"GDP: Growing Economy | Inflation: Price Stable"
"Fragile and conflict affected situations",FCS,2023,0.27337015,"Inflation: Price Stable | GDP: Growing Economy"
"Fragile and conflict affected situations",FCS,2024,0.27407108,"GDP: Growing Economy | Inflation: Price Stable"
France,FRA,2015,0.40269002,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
France,FRA,2016,0.40572674,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
France,FRA,2017,0.41403786,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
France,FRA,2018,0.41695336,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
France,FRA,2019,0.42133919,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
France,FRA,2020,0.42570862,"Private Credit: Average | Private Credit: Average | GDP: Weak Economy | Inflation: Price Stable"
France,FRA,2021,0.45179635,"Inflation: Price Stable | Private Credit: Average | Private Credit: Average | GDP: Growing Economy"
France,FRA,2022,0.43879281,"GDP: Growing Economy | Private Credit: Average | Inflation: Price Stable | Private Credit: Average"
France,FRA,2023,0.42650157,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
France,FRA,2024,0.41999935,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
"French Polynesia",PYF,2015,0.12998227,"GDP: Growing Economy"
"French Polynesia",PYF,2016,0.13113869,"GDP: Growing Economy"
"French Polynesia",PYF,2017,0.13574127,"GDP: Growing Economy"
"French Polynesia",PYF,2018,0.13000540,"GDP: Growing Economy"
"French Polynesia",PYF,2019,0.13204071,"GDP: Growing Economy"
"French Polynesia",PYF,2020,0.10137229,"GDP: Weak Economy"
"French Polynesia",PYF,2021,0.13361345,"GDP: Growing Economy"
"French Polynesia",PYF,2022,0.13261892,"GDP: Growing Economy"
"French Polynesia",PYF,2023,0.13222573,"GDP: Growing Economy"
"French Polynesia",PYF,2024,0.12843266,"GDP: Growing Economy"
Gabon,GAB,2015,0.28021997,"GDP: Growing Economy | Inflation: Price Stable"
Gabon,GAB,2016,0.27514318,"Inflation: Price Stable | GDP: Growing Economy"
Gabon,GAB,2017,0.27118989,"GDP: Growing Economy | Inflation: Price Stable"
Gabon,GAB,2018,0.27124268,"Inflation: Price Stable | GDP: Growing Economy"
Gabon,GAB,2019,0.27924187,"GDP: Growing Economy | Inflation: Price Stable"
Gabon,GAB,2020,0.26634427,"Inflation: Price Stable | GDP: Growing Economy"
Gabon,GAB,2021,0.27409922,"GDP: Growing Economy | Inflation: Price Stable"
Gabon,GAB,2022,0.27652979,"Inflation: Price Stable | GDP: Growing Economy"
Gabon,GAB,2023,0.27537149,"GDP: Growing Economy | Inflation: Price Stable"
Gabon,GAB,2024,0.27850931,"Inflation: Price Stable | GDP: Growing Economy"
"Gambia, The",GMB,2015,0.27790241,"GDP: Growing Economy | Inflation: Price Stable"
"Gambia, The",GMB,2016,0.27283857,"Inflation: Price Stable | GDP: Growing Economy"
"Gambia, The",GMB,2017,0.27919369,"GDP: Growing Economy | Inflation: Price Stable"
"Gambia, The",GMB,2018,0.28534503,"Inflation: Price Stable | GDP: Growing Economy"
"Gambia, The",GMB,2019,0.28277963,"GDP: Growing Economy | Inflation: Price Stable"
"Gambia, The",GMB,2020,0.27021329,"Inflation: Price Stable | GDP: Growing Economy"
"Gambia, The",GMB,2021,0.28046371,"GDP: Growing Economy | Inflation: Price Stable"
"Gambia, The",GMB,2022,0.27941269,"GDP: Growing Economy | Inflation: Price Stable"
"Gambia, The",GMB,2023,0.27831953,"Inflation: Price Stable | GDP: Growing Economy"
"Gambia, The",GMB,2024,0.27953234,"GDP: Growing Economy | Inflation: Price Stable"
Georgia,GEO,2015,0.39036879,"Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak"
Georgia,GEO,2016,0.39541498,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak"
Georgia,GEO,2017,0.40708100,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Growing Economy | Interest Rate: High Cost"
Georgia,GEO,2018,0.41229536,"Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Georgia,GEO,2019,0.41860281,"GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak"
Georgia,GEO,2020,0.41350041,"Private Credit: Weak | Private Credit: Weak | Inflation: Price Stable | GDP: Weak Economy | Interest Rate: High Cost"
Georgia,GEO,2021,0.44538535,"Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Georgia,GEO,2022,0.42777640,"GDP: Growing Economy | Private Credit: Weak | Interest Rate: High Cost | Inflation: Price Stable | Private Credit: Weak"
Georgia,GEO,2023,0.42223388,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable | Interest Rate: High Cost"
Georgia,GEO,2024,0.43395302,"Inflation: Price Stable | Interest Rate: High Cost | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Germany,DEU,2015,0.27476043,"GDP: Growing Economy | Inflation: Price Stable"
Germany,DEU,2016,0.27606328,"Inflation: Price Stable | GDP: Growing Economy"
Germany,DEU,2017,0.27701472,"GDP: Growing Economy | Inflation: Price Stable"
Germany,DEU,2018,0.27309127,"Inflation: Price Stable | GDP: Growing Economy"
Germany,DEU,2019,0.27282827,"GDP: Growing Economy | Inflation: Price Stable"
Germany,DEU,2020,0.26151049,"Inflation: Price Stable | GDP: Weak Economy"
Germany,DEU,2021,0.27898551,"GDP: Growing Economy | Inflation: Price Stable"
Germany,DEU,2022,0.27267555,"Inflation: Price Stable | GDP: Growing Economy"
Germany,DEU,2023,0.26682888,"GDP: Growing Economy | Inflation: Price Stable"
Germany,DEU,2024,0.26909554,"Inflation: Price Stable | GDP: Growing Economy"
Ghana,GHA,2015,0.26946187,"GDP: Growing Economy | Inflation: Price Stable"
Ghana,GHA,2016,0.27223822,"Inflation: Price Stable | GDP: Growing Economy"
Ghana,GHA,2017,0.28518979,"GDP: Growing Economy | Inflation: Price Stable"
Ghana,GHA,2018,0.28246955,"Inflation: Price Stable | GDP: Growing Economy"
Ghana,GHA,2019,0.28344271,"GDP: Growing Economy | Inflation: Price Stable"
Ghana,GHA,2020,0.26851411,"Inflation: Price Stable | GDP: Growing Economy"
Ghana,GHA,2021,0.27905325,"GDP: Growing Economy | Inflation: Price Stable"
Ghana,GHA,2022,0.26795235,"GDP: Growing Economy | Inflation: Price Stable"
Ghana,GHA,2023,0.26380670,"Inflation: Price Stable | GDP: Growing Economy"
Ghana,GHA,2024,0.27530801,"GDP: Growing Economy | Inflation: Price Stable"
Greece,GRC,2015,0.42638109,"Inflation: Price Stable | Private Credit: Weak | GDP: Growing Economy | Private Credit: Weak"
Greece,GRC,2016,0.41973800,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Greece,GRC,2017,0.41122699,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Greece,GRC,2018,0.39948877,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Greece,GRC,2019,0.38465648,"GDP: Growing Economy | Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak"
Greece,GRC,2020,0.36017081,"Private Credit: Weak | Private Credit: Weak | GDP: Weak Economy | Inflation: Price Stable"
Greece,GRC,2021,0.36521583,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Greece,GRC,2022,0.34948793,"GDP: Growing Economy | Private Credit: Weak | Inflation: Price Stable | Private Credit: Weak"
Greece,GRC,2023,0.33947585,"Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy | Inflation: Price Stable"
Greece,GRC,2024,0.33867816,"Inflation: Price Stable | Private Credit: Weak | Private Credit: Weak | GDP: Growing Economy"
Grenada,GRD,2015,0.41290901,"Private Credit: Weak | GDP: Growing Economy | Interest Rate: High Cost | Private Credit: Weak | Inflation: Price Stable"
